strategy,alpha,seed,vdf_delay,use_vdf,num_epochs,total_slots,runtime_seconds,adversarial_reward,slot_gain,fork_rate,reorg_rate,missed_slots,forks,reorgs,total_blocks,canonical_adversarial_fraction
adaptive_mixing,0.45,3,32,True,15,480,1.2770314580011473,0.4014423076923077,-0.0485576923076923,0.0,0.0,0,0,0,480,0.40208333333333335
forking,0.05,1,0,False,15,480,1.3575758330007375,0.06490384615384616,0.014903846153846156,0.01875,0.035416666666666666,0,9,17,480,0.02159827213822894
forking,0.05,1,32,True,15,480,1.3721887920000881,0.05048076923076923,0.00048076923076922906,0.0125,0.022916666666666665,0,6,11,480,0.021321961620469083
forking,0.05,2,0,False,15,480,1.3727052499998535,0.055288461538461536,0.0052884615384615336,0.016666666666666666,0.029166666666666667,0,8,14,480,0.019313304721030045
forking,0.05,2,32,True,15,480,1.4118037090011057,0.03125,-0.018750000000000003,0.010416666666666666,0.014583333333333334,0,5,7,480,0.012684989429175475
forking,0.05,3,0,False,15,480,1.375863749999553,0.040865384615384616,-0.009134615384615387,0.0125,0.022916666666666665,0,6,11,480,0.01279317697228145
forking,0.05,3,32,True,15,480,1.3986894580011722,0.026442307692307692,-0.02355769230769231,0.010416666666666666,0.0125,0,5,6,480,0.010548523206751054
forking,0.1,1,0,False,15,480,1.4297580830025254,0.1201923076923077,0.02019230769230769,0.03333333333333333,0.0625,0,16,30,480,0.04666666666666667
forking,0.1,1,32,True,15,480,1.4179683330003172,0.12259615384615384,0.022596153846153835,0.03333333333333333,0.06666666666666667,0,16,32,480,0.044642857142857144
forking,0.1,2,0,False,15,480,1.453136166997865,0.11057692307692307,0.010576923076923067,0.03125,0.05625,0,15,27,480,0.04415011037527594
forking,0.1,2,32,True,15,480,1.4290172920009354,0.11057692307692307,0.010576923076923067,0.035416666666666666,0.06041666666666667,0,17,29,480,0.03991130820399113
forking,0.1,3,0,False,15,480,1.4661030410024978,0.10576923076923077,0.005769230769230763,0.03125,0.05416666666666667,0,15,26,480,0.04185022026431718
forking,0.1,3,32,True,15,480,1.4703317909988982,0.0889423076923077,-0.01105769230769231,0.022916666666666665,0.04375,0,11,21,480,0.037037037037037035
forking,0.15,1,0,False,15,480,1.4796017919979931,0.1875,0.037500000000000006,0.05625,0.10625,0,27,51,480,0.07459207459207459
forking,0.15,1,32,True,15,480,1.5213452499992854,0.14903846153846154,-0.0009615384615384581,0.04791666666666667,0.0875,0,23,42,480,0.05707762557077625
forking,0.15,2,0,False,15,480,1.5127042919993983,0.15625,0.0062500000000000056,0.04791666666666667,0.08541666666666667,0,23,41,480,0.06605922551252848
forking,0.15,2,32,True,15,480,1.5172292499992182,0.14423076923076922,-0.0057692307692307765,0.04583333333333333,0.08333333333333333,0,22,40,480,0.056818181818181816
forking,0.15,3,0,False,15,480,1.5398380000006,0.13701923076923078,-0.012980769230769212,0.041666666666666664,0.07708333333333334,0,20,37,480,0.056433408577878104
forking,0.15,3,32,True,15,480,1.5041141670008074,0.16826923076923078,0.018269230769230788,0.052083333333333336,0.09166666666666666,0,25,44,480,0.07110091743119266
forking,0.2,1,0,False,15,480,1.515968250001606,0.21634615384615385,0.016346153846153844,0.07083333333333333,0.12916666666666668,0,34,62,480,0.09330143540669857
forking,0.2,1,32,True,15,480,1.6044601670000702,0.17067307692307693,-0.029326923076923084,0.05625,0.09791666666666667,0,27,47,480,0.08083140877598152
forking,0.2,2,0,False,15,480,1.553989249998267,0.19951923076923078,-0.00048076923076922906,0.06458333333333334,0.11875,0,31,57,480,0.08747044917257683
forking,0.2,2,32,True,15,480,1.5324684999977762,0.20432692307692307,0.0043269230769230616,0.06666666666666667,0.12083333333333333,0,32,58,480,0.09004739336492891
forking,0.2,3,0,False,15,480,1.5394205420016078,0.2091346153846154,0.00913461538461538,0.06875,0.125,0,33,60,480,0.09047619047619047
forking,0.2,3,32,True,15,480,1.5374967080024362,0.21394230769230768,0.01394230769230767,0.075,0.125,0,36,60,480,0.09523809523809523
forking,0.25,1,0,False,15,480,1.605254750000313,0.25,0.0,0.08333333333333333,0.15208333333333332,0,40,73,480,0.11056511056511056
forking,0.25,1,32,True,15,480,1.6363634589979483,0.24519230769230768,-0.004807692307692318,0.08125,0.14166666666666666,0,39,68,480,0.11650485436893204
forking,0.25,2,0,False,15,480,1.5913938749981753,0.2668269230769231,0.016826923076923073,0.08541666666666667,0.15208333333333332,0,41,73,480,0.12776412776412777
forking,0.25,2,32,True,15,480,1.6064411250008561,0.25240384615384615,0.0024038461538461453,0.08125,0.15,0,39,72,480,0.11519607843137254
